id,jp,zh,notes
sysmes_dic_index_keyword#49,ん,ん,ram_1005_sysmes
sysmes_dic_term#0,部隊人？占所,部队图鉴,ram_1005_sysmes
sysmes_dic_term#1,エッグモンスター,蛋怪,ram_1005_sysmes
sysmes_dic_term#2,逃待造,图鉴,ram_1005_sysmes
sysmes_dic_term#3,部隊の将軍に、解将に、,部队的将军、解雇，,ram_1005_sysmes
sysmes_dic_term#4,お終殿の？「に置ったら、,把终殿的名字放上，,ram_1005_sysmes
sysmes_dic_term#5,この1繰。。,这1连……,ram_1005_sysmes
sysmes_dic_term#6,これでキミも,这样你也是,ram_1005_sysmes
sysmes_dic_term#7,モンスター商軍。。,怪物商人……,ram_1005_sysmes
sysmes_dic_term#8,陣降,阵降,ram_1005_sysmes
sysmes_dic_term#9,陣降,阵降,ram_1005_sysmes
sysmes_dic_term#10,体,体,ram_1005_sysmes
sysmes_dic_term#11,もどる,返回,ram_1005_sysmes
sysmes_dic_term#12,もどる,返回,ram_1005_sysmes
sysmes_dungeon_bonus_term#0,。,。,ram_1005_sysmes
sysmes_dungeon_bonus_term#1,号分楽姿,号分乐姿,ram_1005_sysmes
sysmes_dungeon_bonus_term#2,撃用ユニット,使用的小队,ram_1005_sysmes
sysmes_dungeon_bonus_term#3,：復読臭,：复读臭,ram_1005_sysmes
sysmes_dungeon_bonus_term#4,本,层,ram_1005_sysmes
sysmes_dungeon_bonus_term#5,1教,1层,ram_1005_sysmes
sysmes_dungeon_bonus_term#6,100教,100层,ram_1005_sysmes
sysmes_dungeon_eggmon_rankup#0,,,ram_1005_sysmes
sysmes_dungeon_eggmon_rankup#1,ランクアップ隊,等级提升了！,ram_1005_sysmes
sysmes_dungeon_get_item#0,新,新,ram_1005_sysmes
sysmes_dungeon_get_item#1,ゲット隊,入手了！,ram_1005_sysmes
sysmes_dungeon_get_pottkiri#0,打,总,ram_1005_sysmes
sysmes_dungeon_get_pottkiri#1,ゲット隊,入手了！,ram_1005_sysmes
sysmes_dungeon_hanjyuku_rankup,半熟レベルアップ隊,半熟等级提升了！,ram_1005_sysmes
sysmes_dungeon_map_help#0,可殿フロア力地,本层地图,ram_1005_sysmes
sysmes_dungeon_map_help#1,とじる,关闭,ram_1005_sysmes
sysmes_dungeon_treasure_command#0,つかう,使用,ram_1005_sysmes
sysmes_dungeon_treasure_command#1,そうび,装备,ram_1005_sysmes
sysmes_dungeon_treasure_command#2,はずす,卸下,ram_1005_sysmes
sysmes_dungeon_treasure_command#3,すてる,丢弃,ram_1005_sysmes
sysmes_egg_status_name#0,ランク,等级,ram_1005_sysmes
sysmes_egg_status_name#1,つぎのランクまで,距离下一等级,ram_1005_sysmes
sysmes_egg_status_name#2,サイズ,体型,ram_1005_sysmes
sysmes_egg_status_name#3,はんじゅくレベル,半熟等级,ram_1005_sysmes
sysmes_egg_status_name#4,つぎのレベルまで,距离下一等级,ram_1005_sysmes
sysmes_egg_status_name#5,・1,·1,ram_1005_sysmes
sysmes_egg_status_name#6,・2,·2,ram_1005_sysmes
sysmes_egg_status_name#7,・3,·3,ram_1005_sysmes
sysmes_egg_type_mark#0,動,動,ram_1005_sysmes
sysmes_egg_type_mark#1,周,周,ram_1005_sysmes
sysmes_egg_type_mark#2,捕,捕,ram_1005_sysmes
sysmes_egg_type_mark#3,」,」,ram_1005_sysmes
sysmes_egg_type_mark#4,任,任,ram_1005_sysmes
sysmes_egg_type_mark#5,中,中,ram_1005_sysmes
sysmes_egg_type_mark#6,敵,敵,ram_1005_sysmes
sysmes_egg_type_mark#7,「,「,ram_1005_sysmes
sysmes_egg_type_mark#8,」,」,ram_1005_sysmes
sysmes_egg_type_mark#9,合,合,ram_1005_sysmes
sysmes_egg_type_mark_broken#0,静,静,ram_1005_sysmes
sysmes_egg_type_mark_broken#1,揺,揺,ram_1005_sysmes
sysmes_egg_type_mark_broken#2,足,足,ram_1005_sysmes
sysmes_egg_type_mark_broken#3,妹,妹,ram_1005_sysmes
sysmes_egg_type_mark_broken#4,欲,欲,ram_1005_sysmes
sysmes_egg_type_mark_broken#5,択,択,ram_1005_sysmes
sysmes_egg_type_mark_broken#6,客,客,ram_1005_sysmes
sysmes_egg_type_mark_broken#7,超,超,ram_1005_sysmes
sysmes_egg_type_mark_broken#8,以,以,ram_1005_sysmes
sysmes_egg_type_mark_broken#9,始,始,ram_1005_sysmes
sysmes_egg_type_name#0,カラフルエッグ,彩色蛋,ram_1005_sysmes
sysmes_egg_type_name#1,ピンクエッグ,粉红蛋,ram_1005_sysmes
sysmes_egg_type_name#2,パワーエッグ,力量蛋,ram_1005_sysmes
sysmes_egg_type_name#3,ミスティエッグ,迷雾蛋,ram_1005_sysmes
sysmes_egg_type_name#4,イビルエッグ,邪恶蛋,ram_1005_sysmes
sysmes_egg_type_name#5,サイバーエッグ,电子蛋,ram_1005_sysmes
sysmes_egg_type_name#6,レジェンドエッグ,传说蛋,ram_1005_sysmes
sysmes_egg_type_name#7,ダンジョンエッグ,迷宫蛋,ram_1005_sysmes
sysmes_egg_type_name#8,ひみつエッグ,秘密蛋,ram_1005_sysmes
sysmes_egg_type_name#9,すっぴんエッグ,素颜蛋,ram_1005_sysmes
sysmes_eggmon_move,のそうび,的装备,ram_1005_sysmes
sysmes_eggmon_size#0,大,大,ram_1005_sysmes
sysmes_eggmon_size#1,中,中,ram_1005_sysmes
sysmes_eggmon_size#2,小,小,ram_1005_sysmes
sysmes_field_base_mark#0,解,解,ram_1005_sysmes
sysmes_field_base_mark#1,形,形,ram_1005_sysmes
sysmes_field_base_mark#2,敗,敗,ram_1005_sysmes
sysmes_field_bonus_term#0,殿,殿,ram_1005_sysmes
sysmes_field_bonus_term#1,クリア用壊,通关用坏,ram_1005_sysmes
sysmes_field_bonus_term#2,置のボーナス,置的奖励,ram_1005_sysmes
sysmes_field_bonus_term#3,てっしゅー。,撤退。,ram_1005_sysmes
sysmes_field_bonus_term#4,団になった部隊,成团的部队,ram_1005_sysmes
sysmes_field_bonus_term#5,思れたまご,损坏的蛋,ram_1005_sysmes
sysmes_field_bonus_term#6,用,经费,ram_1005_sysmes
sysmes_field_bonus_term#7,臨壊,临坏,ram_1005_sysmes
sysmes_field_bonus_term#8,ゼロ。,零。,ram_1005_sysmes
sysmes_field_bonus_term#9,定使,定使,ram_1005_sysmes
sysmes_field_bonus_term#10,明情ボーナス,经验奖励,ram_1005_sysmes
sysmes_field_bonus_term#11,効のボーナス,效果奖励,ram_1005_sysmes
sysmes_field_move_castle#0,はっしん,出发,ram_1005_sysmes
sysmes_field_move_castle#1,しゅつげき,出击,ram_1005_sysmes
sysmes_field_term#0,ぽーず！,暂停！,ram_1005_sysmes
sysmes_field_term#1,星・装所一逃,星球·据点一览,ram_1005_sysmes
sysmes_field_term#2,ユニット一逃,小队一览,ram_1005_sysmes
sysmes_field_unit#0,いどう,移动,ram_1005_sysmes
sysmes_field_unit#1,きかん,归还,ram_1005_sysmes
sysmes_field_unit#2,きりふだ,王牌,ram_1005_sysmes
sysmes_field_unit#3,こうかん,交换,ram_1005_sysmes
sysmes_field_unit#4,くわしくみる,详细查看,ram_1005_sysmes
sysmes_field_unit#5,へんけい,变形,ram_1005_sysmes
sysmes_field_unit#6,どれスフィア？,哪个幻球？,ram_1005_sysmes
sysmes_formation#0,グンググーン,咚咚咚——,ram_1005_sysmes
sysmes_formation#1,チョッキーン,锵——,ram_1005_sysmes
sysmes_formation#2,パパラパーン,啪啦啪啦——,ram_1005_sysmes
sysmes_formation_mark#0,「,「,ram_1005_sysmes
sysmes_formation_mark#1,協,協,ram_1005_sysmes
sysmes_formation_mark#2,待,待,ram_1005_sysmes
sysmes_hiragana#0,あ,あ,ram_1005_sysmes
sysmes_hiragana#1,い,い,ram_1005_sysmes
sysmes_hiragana#2,う,う,ram_1005_sysmes
sysmes_hiragana#3,え,え,ram_1005_sysmes
sysmes_hiragana#4,お,お,ram_1005_sysmes
sysmes_hiragana#5,,,ram_1005_sysmes
sysmes_hiragana#6,ま,ま,ram_1005_sysmes
sysmes_hiragana#7,み,み,ram_1005_sysmes
sysmes_hiragana#8,む,む,ram_1005_sysmes
sysmes_hiragana#9,め,め,ram_1005_sysmes
sysmes_hiragana#10,も,も,ram_1005_sysmes
sysmes_hiragana#11,,,ram_1005_sysmes
sysmes_hiragana#12,が,が,ram_1005_sysmes
sysmes_hiragana#13,ぎ,ぎ,ram_1005_sysmes
sysmes_hiragana#14,ぐ,ぐ,ram_1005_sysmes
sysmes_hiragana#15,げ,げ,ram_1005_sysmes
sysmes_hiragana#16,ご,ご,ram_1005_sysmes
sysmes_hiragana#17,か,か,ram_1005_sysmes
sysmes_hiragana#18,き,き,ram_1005_sysmes
sysmes_hiragana#19,く,く,ram_1005_sysmes
sysmes_hiragana#20,け,け,ram_1005_sysmes
sysmes_hiragana#21,こ,こ,ram_1005_sysmes
sysmes_hiragana#22,,,ram_1005_sysmes
sysmes_hiragana#23,や,や,ram_1005_sysmes
sysmes_hiragana#24,,,ram_1005_sysmes
sysmes_hiragana#25,ゆ,ゆ,ram_1005_sysmes
sysmes_hiragana#26,,,ram_1005_sysmes
sysmes_hiragana#27,よ,よ,ram_1005_sysmes
sysmes_hiragana#28,,,ram_1005_sysmes
sysmes_hiragana#29,ざ,ざ,ram_1005_sysmes
sysmes_hiragana#30,じ,じ,ram_1005_sysmes
sysmes_hiragana#31,ず,ず,ram_1005_sysmes
sysmes_hiragana#32,ぜ,ぜ,ram_1005_sysmes
sysmes_hiragana#33,ぞ,ぞ,ram_1005_sysmes
sysmes_hiragana#34,さ,さ,ram_1005_sysmes
sysmes_hiragana#35,し,し,ram_1005_sysmes
sysmes_hiragana#36,す,す,ram_1005_sysmes
sysmes_hiragana#37,せ,せ,ram_1005_sysmes
sysmes_hiragana#38,そ,そ,ram_1005_sysmes
sysmes_hiragana#39,,,ram_1005_sysmes
sysmes_hiragana#40,ら,ら,ram_1005_sysmes
sysmes_hiragana#41,り,り,ram_1005_sysmes
sysmes_hiragana#42,る,る,ram_1005_sysmes
sysmes_hiragana#43,れ,れ,ram_1005_sysmes
sysmes_hiragana#44,ろ,ろ,ram_1005_sysmes
sysmes_hiragana#45,,,ram_1005_sysmes
sysmes_hiragana#46,だ,だ,ram_1005_sysmes
sysmes_hiragana#47,ぢ,ぢ,ram_1005_sysmes
sysmes_hiragana#48,づ,づ,ram_1005_sysmes
sysmes_hiragana#49,で,で,ram_1005_sysmes
sysmes_hiragana#50,ど,ど,ram_1005_sysmes
sysmes_hiragana#51,た,た,ram_1005_sysmes
sysmes_hiragana#52,ち,ち,ram_1005_sysmes
sysmes_hiragana#53,つ,つ,ram_1005_sysmes
sysmes_hiragana#54,て,て,ram_1005_sysmes
sysmes_hiragana#55,と,と,ram_1005_sysmes
sysmes_hiragana#56,,,ram_1005_sysmes
sysmes_hiragana#57,わ,わ,ram_1005_sysmes
sysmes_hiragana#58,,,ram_1005_sysmes
sysmes_hiragana#59,を,を,ram_1005_sysmes
sysmes_hiragana#60,,,ram_1005_sysmes
sysmes_hiragana#61,ん,ん,ram_1005_sysmes
sysmes_hiragana#62,,,ram_1005_sysmes
sysmes_hiragana#63,ば,ば,ram_1005_sysmes
sysmes_hiragana#64,び,び,ram_1005_sysmes
sysmes_hiragana#65,ぶ,ぶ,ram_1005_sysmes
sysmes_hiragana#66,べ,べ,ram_1005_sysmes
sysmes_hiragana#67,ぼ,ぼ,ram_1005_sysmes
sysmes_hiragana#68,な,な,ram_1005_sysmes
sysmes_hiragana#69,に,に,ram_1005_sysmes
sysmes_hiragana#70,ぬ,ぬ,ram_1005_sysmes
sysmes_hiragana#71,ね,ね,ram_1005_sysmes
sysmes_hiragana#72,の,の,ram_1005_sysmes
sysmes_hiragana#73,,,ram_1005_sysmes
sysmes_hiragana#74,ぁ,ぁ,ram_1005_sysmes
sysmes_hiragana#75,ぃ,ぃ,ram_1005_sysmes
sysmes_hiragana#76,ぅ,ぅ,ram_1005_sysmes
sysmes_hiragana#77,ぇ,ぇ,ram_1005_sysmes
sysmes_hiragana#78,ぉ,ぉ,ram_1005_sysmes
sysmes_hiragana#79,,,ram_1005_sysmes
sysmes_hiragana#80,ぱ,ぱ,ram_1005_sysmes
sysmes_hiragana#81,ぴ,ぴ,ram_1005_sysmes
sysmes_hiragana#82,ぷ,ぷ,ram_1005_sysmes
sysmes_hiragana#83,ぺ,ぺ,ram_1005_sysmes
sysmes_hiragana#84,ぽ,ぽ,ram_1005_sysmes
sysmes_hiragana#85,は,は,ram_1005_sysmes
sysmes_hiragana#86,ひ,ひ,ram_1005_sysmes
sysmes_hiragana#87,ふ,ふ,ram_1005_sysmes
sysmes_hiragana#88,へ,へ,ram_1005_sysmes
sysmes_hiragana#89,ほ,ほ,ram_1005_sysmes
sysmes_hiragana#90,,,ram_1005_sysmes
sysmes_hiragana#91,ゃ,ゃ,ram_1005_sysmes
sysmes_hiragana#92,,,ram_1005_sysmes
sysmes_hiragana#93,ゅ,ゅ,ram_1005_sysmes
sysmes_hiragana#94,,,ram_1005_sysmes
sysmes_hiragana#95,ょ,ょ,ram_1005_sysmes
sysmes_hiragana#96,,,ram_1005_sysmes
sysmes_hiragana#97,ー,ー,ram_1005_sysmes
sysmes_hiragana#98,,,ram_1005_sysmes
sysmes_hiragana#99,っ,っ,ram_1005_sysmes
sysmes_hiragana#100,、,、,ram_1005_sysmes
sysmes_hiragana#101,！,！,ram_1005_sysmes
sysmes_hiragana#102,繰,繰,ram_1005_sysmes
sysmes_hiragana#103,部,部,ram_1005_sysmes
sysmes_hiragana#104,隊,隊,ram_1005_sysmes
sysmes_hiragana#105,長,長,ram_1005_sysmes
sysmes_hiragana#106,心,心,ram_1005_sysmes
sysmes_hiragana#107,配,配,ram_1005_sysmes
sysmes_hiragana#108,集,集,ram_1005_sysmes
sysmes_hiragana#109,団,団,ram_1005_sysmes
sysmes_hiragana#110,明,明,ram_1005_sysmes
sysmes_hiragana#111,攻,攻,ram_1005_sysmes
sysmes_hiragana#112,番,番,ram_1005_sysmes
sysmes_hiragana#113,,,ram_1005_sysmes
sysmes_hiragana#114,。,。,ram_1005_sysmes
sysmes_hiragana#115,,,ram_1005_sysmes
sysmes_hiragana#116,,,ram_1005_sysmes
sysmes_hiragana#117,,,ram_1005_sysmes
sysmes_hiragana#118,,,ram_1005_sysmes
sysmes_hyphen#0,ー,ー,ram_1005_sysmes
sysmes_hyphen#1,ーー,ーー,ram_1005_sysmes
sysmes_hyphen#2,ーーー,ーーー,ram_1005_sysmes
sysmes_hyphen#3,ーーーー,ーーーー,ram_1005_sysmes
sysmes_hyphen#4,ーーーーー,ーーーーー,ram_1005_sysmes
sysmes_hyphen#5,ーーーーーー,ーーーーーー,ram_1005_sysmes
sysmes_hyphen#6,ーーーーーーー,ーーーーーーー,ram_1005_sysmes
sysmes_hyphen#7,ーーーーーーーー,ーーーーーーーー,ram_1005_sysmes
sysmes_ine_change_pattern#0,カトリアタッカー,卡特莉攻击型,ram_1005_sysmes
sysmes_ine_change_pattern#1,カトリスピーダー,卡特莉速度型,ram_1005_sysmes
sysmes_ine_change_pattern#2,カトリガーダー,卡特莉防御型,ram_1005_sysmes
sysmes_input_name_term#0,○入力,○输入,ram_1005_sysmes
sysmes_input_name_term#1,クリア,清除,ram_1005_sysmes
sysmes_input_name_term#2,ひらがな,平假名,ram_1005_sysmes
sysmes_input_name_term#3,カタカナ,片假名,ram_1005_sysmes
sysmes_input_name_term#4,英数字・楽号,英文数字·符号,ram_1005_sysmes
sysmes_input_name_term#5,決定,确定,ram_1005_sysmes
sysmes_input_name_term#6,なんとお呼びいたしましょう？,请问如何称呼您？,ram_1005_sysmes
sysmes_input_name_term#7,なんとお呼びいたしましょう？,请问如何称呼您？,ram_1005_sysmes
sysmes_input_name_term#8,好きな人のお？「は？？,喜欢的人叫什么名字？？,ram_1005_sysmes
sysmes_input_name_term#9,キミのお？「は？？,你叫什么名字？？,ram_1005_sysmes
sysmes_input_name_term#10,ヒミツの始葉は？？,密语是？？,ram_1005_sysmes
sysmes_inu_change_pattern#0,ガンナー,枪手,ram_1005_sysmes
sysmes_inu_change_pattern#1,アイドル,偶像,ram_1005_sysmes
sysmes_inu_change_pattern#2,ソルジャー,士兵,ram_1005_sysmes
sysmes_inu_change_pattern#3,タルタル,塔塔尔,ram_1005_sysmes
sysmes_inu_change_pattern#4,バニーちゃん,兔女郎,ram_1005_sysmes
sysmes_inu_change_pattern#5,勇体,勇者,ram_1005_sysmes
sysmes_katakana#0,ア,ア,ram_1005_sysmes
sysmes_katakana#1,イ,イ,ram_1005_sysmes
sysmes_katakana#2,ウ,ウ,ram_1005_sysmes
sysmes_katakana#3,エ,エ,ram_1005_sysmes
sysmes_katakana#4,オ,オ,ram_1005_sysmes
sysmes_katakana#5,,,ram_1005_sysmes
sysmes_katakana#6,マ,マ,ram_1005_sysmes
sysmes_katakana#7,ミ,ミ,ram_1005_sysmes
sysmes_katakana#8,ム,ム,ram_1005_sysmes
sysmes_katakana#9,メ,メ,ram_1005_sysmes
sysmes_katakana#10,モ,モ,ram_1005_sysmes
sysmes_katakana#11,,,ram_1005_sysmes
sysmes_katakana#12,ガ,ガ,ram_1005_sysmes
sysmes_katakana#13,ギ,ギ,ram_1005_sysmes
sysmes_katakana#14,グ,グ,ram_1005_sysmes
sysmes_katakana#15,ゲ,ゲ,ram_1005_sysmes
sysmes_katakana#16,ゴ,ゴ,ram_1005_sysmes
sysmes_katakana#17,カ,カ,ram_1005_sysmes
sysmes_katakana#18,キ,キ,ram_1005_sysmes
sysmes_katakana#19,ク,ク,ram_1005_sysmes
sysmes_katakana#20,ケ,ケ,ram_1005_sysmes
sysmes_katakana#21,コ,コ,ram_1005_sysmes
sysmes_katakana#22,,,ram_1005_sysmes
sysmes_katakana#23,ヤ,ヤ,ram_1005_sysmes
sysmes_katakana#24,,,ram_1005_sysmes
sysmes_katakana#25,ユ,ユ,ram_1005_sysmes
sysmes_katakana#26,,,ram_1005_sysmes
sysmes_katakana#27,ヨ,ヨ,ram_1005_sysmes
sysmes_katakana#28,,,ram_1005_sysmes
sysmes_katakana#29,ザ,ザ,ram_1005_sysmes
sysmes_katakana#30,ジ,ジ,ram_1005_sysmes
sysmes_katakana#31,ズ,ズ,ram_1005_sysmes
sysmes_katakana#32,ゼ,ゼ,ram_1005_sysmes
sysmes_katakana#33,ゾ,ゾ,ram_1005_sysmes
sysmes_katakana#34,サ,サ,ram_1005_sysmes
sysmes_katakana#35,シ,シ,ram_1005_sysmes
sysmes_katakana#36,ス,ス,ram_1005_sysmes
sysmes_katakana#37,セ,セ,ram_1005_sysmes
sysmes_katakana#38,ソ,ソ,ram_1005_sysmes
sysmes_katakana#39,,,ram_1005_sysmes
sysmes_katakana#40,ラ,ラ,ram_1005_sysmes
sysmes_katakana#41,リ,リ,ram_1005_sysmes
sysmes_katakana#42,ル,ル,ram_1005_sysmes
sysmes_katakana#43,レ,レ,ram_1005_sysmes
sysmes_katakana#44,ロ,ロ,ram_1005_sysmes
sysmes_katakana#45,,,ram_1005_sysmes
sysmes_katakana#46,ダ,ダ,ram_1005_sysmes
sysmes_katakana#47,ヂ,ヂ,ram_1005_sysmes
sysmes_katakana#48,ヅ,ヅ,ram_1005_sysmes
sysmes_katakana#49,デ,デ,ram_1005_sysmes
sysmes_katakana#50,ド,ド,ram_1005_sysmes
sysmes_katakana#51,タ,タ,ram_1005_sysmes
sysmes_katakana#52,チ,チ,ram_1005_sysmes
sysmes_katakana#53,ツ,ツ,ram_1005_sysmes
sysmes_katakana#54,テ,テ,ram_1005_sysmes
sysmes_katakana#55,ト,ト,ram_1005_sysmes
sysmes_katakana#56,,,ram_1005_sysmes
sysmes_katakana#57,ワ,ワ,ram_1005_sysmes
sysmes_katakana#58,,,ram_1005_sysmes
sysmes_katakana#59,ヲ,ヲ,ram_1005_sysmes
sysmes_katakana#60,,,ram_1005_sysmes
sysmes_katakana#61,ン,ン,ram_1005_sysmes
sysmes_katakana#62,,,ram_1005_sysmes
sysmes_katakana#63,バ,バ,ram_1005_sysmes
sysmes_katakana#64,ビ,ビ,ram_1005_sysmes
sysmes_katakana#65,ブ,ブ,ram_1005_sysmes
sysmes_katakana#66,ベ,ベ,ram_1005_sysmes
sysmes_katakana#67,ボ,ボ,ram_1005_sysmes
sysmes_katakana#68,ナ,ナ,ram_1005_sysmes
sysmes_katakana#69,ニ,ニ,ram_1005_sysmes
sysmes_katakana#70,ヌ,ヌ,ram_1005_sysmes
sysmes_katakana#71,ネ,ネ,ram_1005_sysmes
sysmes_katakana#72,ノ,ノ,ram_1005_sysmes
sysmes_katakana#73,,,ram_1005_sysmes
sysmes_katakana#74,ァ,ァ,ram_1005_sysmes
sysmes_katakana#75,ィ,ィ,ram_1005_sysmes
sysmes_katakana#76,ゥ,ゥ,ram_1005_sysmes
sysmes_katakana#77,ェ,ェ,ram_1005_sysmes
sysmes_katakana#78,ォ,ォ,ram_1005_sysmes
sysmes_katakana#79,,,ram_1005_sysmes
sysmes_katakana#80,パ,パ,ram_1005_sysmes
sysmes_katakana#81,ピ,ピ,ram_1005_sysmes
sysmes_katakana#82,プ,プ,ram_1005_sysmes
sysmes_katakana#83,ペ,ペ,ram_1005_sysmes
sysmes_katakana#84,ポ,ポ,ram_1005_sysmes
sysmes_katakana#85,ハ,ハ,ram_1005_sysmes
sysmes_katakana#86,ヒ,ヒ,ram_1005_sysmes
sysmes_katakana#87,フ,フ,ram_1005_sysmes
sysmes_katakana#88,ヘ,ヘ,ram_1005_sysmes
sysmes_katakana#89,ホ,ホ,ram_1005_sysmes
sysmes_katakana#90,,,ram_1005_sysmes
sysmes_katakana#91,ャ,ャ,ram_1005_sysmes
sysmes_katakana#92,,,ram_1005_sysmes
sysmes_katakana#93,ュ,ュ,ram_1005_sysmes
sysmes_katakana#94,,,ram_1005_sysmes
sysmes_katakana#95,ョ,ョ,ram_1005_sysmes
sysmes_katakana#96,,,ram_1005_sysmes
sysmes_katakana#97,ー,ー,ram_1005_sysmes
sysmes_katakana#98,,,ram_1005_sysmes
sysmes_katakana#99,っ,っ,ram_1005_sysmes
sysmes_katakana#100,ー,ー,ram_1005_sysmes
sysmes_katakana#101,,,ram_1005_sysmes
sysmes_katakana#102,繰,繰,ram_1005_sysmes
sysmes_katakana#103,部,部,ram_1005_sysmes
sysmes_katakana#104,隊,隊,ram_1005_sysmes
sysmes_katakana#105,長,長,ram_1005_sysmes
sysmes_katakana#106,心,心,ram_1005_sysmes
sysmes_katakana#107,配,配,ram_1005_sysmes
sysmes_katakana#108,集,集,ram_1005_sysmes
sysmes_katakana#109,団,団,ram_1005_sysmes
sysmes_katakana#110,明,明,ram_1005_sysmes
sysmes_katakana#111,攻,攻,ram_1005_sysmes
sysmes_katakana#112,番,番,ram_1005_sysmes
